timestamp,zone,confidence,distance_estimate,left_ratio,middle_ratio,right_ratio,left_rssi,middle_rssi,right_rssi
2026-05-16T21:15:24.086,NO_MOTION,0.7,unknown,0.76,0.0,0.46,-45,0,-51
2026-05-16T21:15:24.587,NO_MOTION,0.7,unknown,0.75,0.0,0.38,-46,0,-51
2026-05-16T21:15:25.089,NO_MOTION,0.69,unknown,0.78,0.0,0.59,-47,0,-49
2026-05-16T21:15:25.590,NO_MOTION,0.71,unknown,0.73,0.0,0.52,-47,0,-49
2026-05-16T21:15:26.091,NO_MOTION,0.73,unknown,0.68,0.0,0.66,-44,0,-48
2026-05-16T21:15:26.592,NO_MOTION,0.72,unknown,0.69,0.0,0.47,-45,0,-49
2026-05-16T21:15:27.093,NO_MOTION,0.76,unknown,0.46,0.0,0.59,-45,0,-52
2026-05-16T21:15:27.595,NO_MOTION,0.82,unknown,0.44,0.0,0.37,-45,0,-52
2026-05-16T21:15:28.096,NO_MOTION,0.76,unknown,0.05,0.0,0.61,-45,0,-52
2026-05-16T21:15:28.597,NO_MOTION,0.74,unknown,0.36,0.0,0.66,-45,0,-52
2026-05-16T21:15:29.099,NO_MOTION,0.7,unknown,0.74,0.0,0.61,-44,0,-52
2026-05-16T21:15:29.600,NO_MOTION,0.72,unknown,0.71,0.0,0.54,-44,0,-52
2026-05-16T21:15:30.101,NO_MOTION,0.76,unknown,0.59,0.0,0.43,-44,0,-52
2026-05-16T21:15:30.603,NO_MOTION,0.82,unknown,0.02,0.0,0.44,-45,0,-51
2026-05-16T21:15:31.104,NO_MOTION,0.77,unknown,0.02,0.0,0.58,-45,0,-51
2026-05-16T21:15:31.606,NO_MOTION,0.74,unknown,0.02,0.0,0.64,-45,0,-51
2026-05-16T21:15:32.107,NO_MOTION,0.8,unknown,0.25,0.0,0.49,-45,0,-51
2026-05-16T21:15:32.609,NO_MOTION,0.74,unknown,0.65,0.0,0.38,-45,0,-51
2026-05-16T21:15:33.111,NO_MOTION,0.74,unknown,0.65,0.0,0.24,-45,0,-51
2026-05-16T21:15:33.612,NO_MOTION,0.84,unknown,0.4,0.0,0.06,-44,0,-51
2026-05-16T21:15:34.113,NO_MOTION,0.9,unknown,0.03,0.0,0.25,-45,0,-51
2026-05-16T21:15:34.614,NO_MOTION,0.83,unknown,0.3,0.0,0.43,-45,0,-51
2026-05-16T21:15:35.115,NO_MOTION,0.79,unknown,0.47,0.0,0.52,-45,0,-51
2026-05-16T21:15:35.616,NO_MOTION,0.73,unknown,0.44,0.0,0.67,-45,0,-50
2026-05-16T21:15:36.118,NO_MOTION,0.72,unknown,0.71,0.0,0.7,-45,0,-51
2026-05-16T21:15:36.619,NO_MOTION,0.62,unknown,0.94,0.0,0.59,-45,0,-47
2026-05-16T21:15:37.120,NO_MOTION,0.67,unknown,0.82,0.0,0.54,-45,0,-49
2026-05-16T21:15:37.622,NO_MOTION,0.77,unknown,0.58,0.0,0.53,-45,0,-48
2026-05-16T21:15:38.123,NO_MOTION,0.77,unknown,0.58,0.0,0.07,-44,0,-48
2026-05-16T21:15:38.624,NO_MOTION,0.78,unknown,0.56,0.0,0.06,-45,0,-48
2026-05-16T21:15:39.125,NO_MOTION,0.84,unknown,0.41,0.0,0.04,-45,0,-49
2026-05-16T21:15:39.627,NO_MOTION,0.84,unknown,0.39,0.0,0.21,-45,0,-50
2026-05-16T21:15:40.128,NO_MOTION,0.84,unknown,0.41,0.0,0.2,-46,0,-50
2026-05-16T21:15:40.630,NO_MOTION,0.74,unknown,0.65,0.0,0.16,-45,0,-50
2026-05-16T21:15:41.131,NO_MOTION,0.72,unknown,0.71,0.0,0.02,-46,0,-50
2026-05-16T21:15:41.632,NO_MOTION,0.78,unknown,0.54,0.0,0.02,-45,0,-50
2026-05-16T21:15:42.133,NO_MOTION,0.78,unknown,0.54,0.0,0.03,-46,0,-50
2026-05-16T21:15:42.635,NO_MOTION,0.86,unknown,0.34,0.0,0.31,-46,0,-50
2026-05-16T21:15:43.136,NO_MOTION,0.88,unknown,0.03,0.0,0.31,-46,0,-50
